Datetime,AAPL,GOOG,NVDA
2025-01-13 16:20:00+00:00,230.75,190.57000732421875,131.4499969482422
2025-01-13 16:21:00+00:00,230.72000122070312,190.5749969482422,131.3699951171875
2025-01-13 16:22:00+00:00,230.76499938964844,190.71780395507812,131.5290069580078
2025-01-13 16:23:00+00:00,230.65199279785156,190.85000610351562,131.41200256347656
2025-01-13 16:24:00+00:00,230.625,190.52999877929688,131.3699951171875
2025-01-13 16:25:00+00:00,230.63999938964844,190.66000366210938,131.50999450683594
2025-01-13 16:26:00+00:00,230.4550018310547,190.39999389648438,131.4208984375
2025-01-13 16:27:00+00:00,230.64840698242188,190.41079711914062,131.60000610351562
2025-01-13 16:28:00+00:00,230.72000122070312,190.25,131.67689514160156
2025-01-13 16:29:00+00:00,230.72500610351562,190.10499572753906,131.63499450683594
2025-01-13 16:30:00+00:00,230.83990478515625,190.12010192871094,131.72000122070312
2025-01-13 16:31:00+00:00,230.99000549316406,190.19000244140625,131.77960205078125
2025-01-13 16:32:00+00:00,230.9875030517578,190.32159423828125,131.85499572753906
2025-01-13 16:33:00+00:00,230.88999938964844,190.28199768066406,131.97000122070312
2025-01-13 16:34:00+00:00,230.9600067138672,190.5050048828125,131.88499450683594
2025-01-13 16:35:00+00:00,231.27999877929688,190.89999389648438,132.16580200195312
2025-01-13 16:36:00+00:00,231.0800018310547,190.6300048828125,132.06910705566406
2025-01-13 16:37:00+00:00,230.94790649414062,190.41000366210938,132.12989807128906
2025-01-13 16:38:00+00:00,231.1300048828125,190.46499633789062,132.05999755859375
2025-01-13 16:39:00+00:00,231.3000030517578,190.38999938964844,131.88999938964844
2025-01-13 16:40:00+00:00,231.2050018310547,190.39999389648438,132.10499572753906
2025-01-13 16:41:00+00:00,231.32969665527344,190.59500122070312,132.27020263671875
2025-01-13 16:42:00+00:00,231.3000030517578,190.6999969482422,132.3251953125
2025-01-13 16:43:00+00:00,231.5500030517578,190.86000061035156,132.44000244140625
2025-01-13 16:44:00+00:00,231.50999450683594,190.86000061035156,132.47000122070312
2025-01-13 16:45:00+00:00,231.54010009765625,190.7899932861328,132.4600067138672
2025-01-13 16:46:00+00:00,231.6199951171875,190.75999450683594,132.47039794921875
2025-01-13 16:47:00+00:00,231.5800018310547,190.77999877929688,132.4499969482422
2025-01-13 16:48:00+00:00,231.52000427246094,190.6699981689453,132.45880126953125
2025-01-13 16:49:00+00:00,231.48500061035156,190.67999267578125,132.5
2025-01-13 16:50:00+00:00,231.33999633789062,190.57000732421875,132.47999572753906
2025-01-13 16:51:00+00:00,231.36630249023438,190.55499267578125,132.4178009033203
2025-01-13 16:52:00+00:00,231.38290405273438,190.61329650878906,132.2899932861328
2025-01-13 16:53:00+00:00,231.3300018310547,190.40499877929688,132.1699981689453
2025-01-13 16:54:00+00:00,231.17999267578125,190.33999633789062,132.0399932861328
2025-01-13 16:55:00+00:00,230.98399353027344,190.25010681152344,131.88819885253906
2025-01-13 16:56:00+00:00,230.8845977783203,190.27000427246094,131.8000030517578
2025-01-13 16:57:00+00:00,230.72500610351562,190.210205078125,131.72500610351562
2025-01-13 16:58:00+00:00,230.60000610351562,190.2100067138672,131.63999938964844
2025-01-13 16:59:00+00:00,230.64950561523438,190.14999389648438,131.60009765625
2025-01-13 17:00:00+00:00,230.64999389648438,190.07000732421875,131.5500030517578
2025-01-13 17:01:00+00:00,230.53500366210938,190.1999969482422,131.39590454101562
2025-01-13 17:02:00+00:00,230.72999572753906,190.41000366210938,131.50990295410156
2025-01-13 17:03:00+00:00,230.77000427246094,190.4600067138672,131.52000427246094
2025-01-13 17:04:00+00:00,230.74000549316406,190.32029724121094,131.39979553222656
2025-01-13 17:05:00+00:00,230.9459991455078,190.38729858398438,131.4250030517578
2025-01-13 17:06:00+00:00,230.91000366210938,190.3000030517578,131.2100067138672
2025-01-13 17:07:00+00:00,231.09710693359375,190.4600067138672,131.5800018310547
2025-01-13 17:08:00+00:00,231.22999572753906,190.30279541015625,131.61900329589844
2025-01-13 17:09:00+00:00,231.43499755859375,190.47000122070312,131.6300048828125
2025-01-13 17:10:00+00:00,231.63999938964844,190.41000366210938,131.6199951171875
2025-01-13 17:11:00+00:00,231.63429260253906,190.5500030517578,131.66990661621094
2025-01-13 17:12:00+00:00,231.6649932861328,190.5998992919922,131.72500610351562
2025-01-13 17:13:00+00:00,231.6300048828125,190.57159423828125,131.8350067138672
2025-01-13 17:14:00+00:00,231.91510009765625,190.59500122070312,131.89500427246094
2025-01-13 17:15:00+00:00,232.13499450683594,190.6199951171875,132.02999877929688
2025-01-13 17:16:00+00:00,232.1649932861328,190.6300048828125,132.02999877929688
2025-01-13 17:17:00+00:00,232.13999938964844,190.4499969482422,131.89370727539062
2025-01-13 17:18:00+00:00,232.1699981689453,190.4936981201172,132.02879333496094
2025-01-13 17:19:00+00:00,232.34010314941406,190.57000732421875,132.1999969482422
2025-01-13 17:20:00+00:00,232.3498992919922,190.5,132.28500366210938
2025-01-13 17:21:00+00:00,232.3249969482422,190.6699981689453,132.2458038330078
2025-01-13 17:22:00+00:00,232.44000244140625,190.74000549316406,132.40040588378906
2025-01-13 17:23:00+00:00,232.38499450683594,190.7801055908203,132.43589782714844
2025-01-13 17:24:00+00:00,232.41000366210938,190.80999755859375,132.52000427246094
2025-01-13 17:25:00+00:00,232.3000030517578,190.85000610351562,132.7147979736328
2025-01-13 17:26:00+00:00,232.32000732421875,190.8699951171875,132.79539489746094
2025-01-13 17:27:00+00:00,232.4550018310547,190.9499969482422,132.74209594726562
2025-01-13 17:28:00+00:00,232.49000549316406,190.83999633789062,132.6649932861328
2025-01-13 17:29:00+00:00,232.32000732421875,190.74000549316406,132.6300048828125
2025-01-13 17:30:00+00:00,232.35000610351562,190.58999633789062,132.47999572753906
2025-01-13 17:31:00+00:00,232.51739501953125,190.72500610351562,132.3699951171875
2025-01-13 17:32:00+00:00,232.4499969482422,190.77000427246094,132.3166046142578
2025-01-13 17:33:00+00:00,232.6199951171875,190.8800048828125,132.37159729003906
2025-01-13 17:34:00+00:00,232.67999267578125,190.85000610351562,132.51499938964844
2025-01-13 17:35:00+00:00,232.6501007080078,190.75,132.49400329589844
2025-01-13 17:36:00+00:00,232.75,190.8300018310547,132.55999755859375
2025-01-13 17:37:00+00:00,232.7100067138672,190.94000244140625,132.60519409179688
2025-01-13 17:38:00+00:00,232.41000366210938,190.7100067138672,132.32000732421875
2025-01-13 17:39:00+00:00,232.1479949951172,190.66990661621094,132.20989990234375
2025-01-13 17:40:00+00:00,232.00999450683594,190.72000122070312,132.17990112304688
2025-01-13 17:41:00+00:00,232.1300048828125,190.77000427246094,132.1999969482422
2025-01-13 17:42:00+00:00,232.0850067138672,190.86000061035156,132.16000366210938
2025-01-13 17:43:00+00:00,232.06689453125,190.7449951171875,132.01519775390625
2025-01-13 17:44:00+00:00,232.10000610351562,190.74000549316406,132.01919555664062
2025-01-13 17:45:00+00:00,232.5,190.8000030517578,132.19549560546875
2025-01-13 17:46:00+00:00,232.3699951171875,190.74000549316406,132.19000244140625
2025-01-13 17:47:00+00:00,232.5800018310547,190.7899932861328,132.1999969482422
2025-01-13 17:48:00+00:00,232.58999633789062,190.74000549316406,132.2449951171875
2025-01-13 17:49:00+00:00,232.6649932861328,190.7449951171875,132.21949768066406
2025-01-13 17:50:00+00:00,232.6649932861328,190.8300018310547,132.21499633789062
2025-01-13 17:51:00+00:00,232.72999572753906,190.92999267578125,132.21499633789062
2025-01-13 17:52:00+00:00,232.67999267578125,190.9499969482422,132.19000244140625
2025-01-13 17:53:00+00:00,232.7303924560547,190.8800048828125,132.0399932861328
2025-01-13 17:54:00+00:00,232.8000030517578,190.94500732421875,132.0800018310547
2025-01-13 17:55:00+00:00,232.8800048828125,190.99000549316406,132.1199951171875
2025-01-13 17:56:00+00:00,232.89990234375,190.99000549316406,132.11000061035156
2025-01-13 17:57:00+00:00,233.02000427246094,191.0,132.25900268554688
2025-01-13 17:58:00+00:00,233.13180541992188,191.13999938964844,132.41000366210938
2025-01-13 17:59:00+00:00,233.1501007080078,191.30999755859375,132.50160217285156
2025-01-13 18:00:00+00:00,233.10000610351562,191.24000549316406,132.57000732421875
2025-01-13 18:01:00+00:00,233.16009521484375,191.30999755859375,132.6300048828125
2025-01-13 18:02:00+00:00,233.25,191.27999877929688,132.63999938964844
2025-01-13 18:03:00+00:00,233.35459899902344,191.38999938964844,132.72000122070312
2025-01-13 18:04:00+00:00,233.15499877929688,191.27000427246094,132.64089965820312
2025-01-13 18:05:00+00:00,233.04800415039062,191.22579956054688,132.49000549316406
2025-01-13 18:06:00+00:00,233.0800018310547,191.25,132.5399932861328
2025-01-13 18:07:00+00:00,233.19000244140625,191.33999633789062,132.63499450683594
2025-01-13 18:08:00+00:00,233.1699981689453,191.35000610351562,132.6750030517578
2025-01-13 18:09:00+00:00,233.05039978027344,191.27000427246094,132.61000061035156
2025-01-13 18:10:00+00:00,233.2375946044922,191.42999267578125,132.7899932861328
2025-01-13 18:11:00+00:00,233.1300048828125,191.46400451660156,132.78500366210938
2025-01-13 18:12:00+00:00,233.05999755859375,191.36000061035156,132.8603973388672
2025-01-13 18:13:00+00:00,233.00999450683594,191.27000427246094,132.80479431152344
2025-01-13 18:14:00+00:00,233.11070251464844,191.32000732421875,132.76019287109375
2025-01-13 18:15:00+00:00,233.13999938964844,191.31500244140625,132.6717987060547
2025-01-13 18:16:00+00:00,233.2100067138672,191.36000061035156,132.69500732421875
2025-01-13 18:17:00+00:00,233.1300048828125,191.27000427246094,132.4998016357422
2025-01-13 18:18:00+00:00,232.94000244140625,191.14999389648438,132.39410400390625
2025-01-13 18:19:00+00:00,232.88999938964844,191.16000366210938,132.31179809570312
2025-01-13 18:20:00+00:00,232.9644012451172,191.0800018310547,132.34500122070312
2025-01-13 18:21:00+00:00,232.9149932861328,191.08999633789062,132.3000030517578
2025-01-13 18:22:00+00:00,232.99420166015625,191.10499572753906,132.33999633789062
2025-01-13 18:23:00+00:00,232.89999389648438,191.0500030517578,132.28880310058594
2025-01-13 18:24:00+00:00,232.97999572753906,191.11000061035156,132.30990600585938
2025-01-13 18:25:00+00:00,233.11990356445312,191.14500427246094,132.31500244140625
2025-01-13 18:26:00+00:00,233.03460693359375,191.16000366210938,132.22500610351562
2025-01-13 18:27:00+00:00,233.0800018310547,191.1199951171875,132.12139892578125
2025-01-13 18:28:00+00:00,233.14999389648438,191.19000244140625,132.3000030517578
2025-01-13 18:29:00+00:00,233.3800048828125,191.3699951171875,132.51499938964844
2025-01-13 18:30:00+00:00,233.42999267578125,191.4600067138672,132.50079345703125
2025-01-13 18:31:00+00:00,233.30999755859375,191.22999572753906,132.3173065185547
2025-01-13 18:32:00+00:00,233.49000549316406,191.35060119628906,132.43280029296875
2025-01-13 18:33:00+00:00,233.46029663085938,191.37579345703125,132.4600067138672
2025-01-13 18:34:00+00:00,233.5,191.4499969482422,132.533203125
2025-01-13 18:35:00+00:00,233.5050048828125,191.44000244140625,132.61520385742188
2025-01-13 18:36:00+00:00,233.5684051513672,191.40499877929688,132.53509521484375
2025-01-13 18:37:00+00:00,233.4600067138672,191.3300018310547,132.4488067626953
2025-01-13 18:38:00+00:00,233.47999572753906,191.3800048828125,132.49000549316406
2025-01-13 18:39:00+00:00,233.38999938964844,191.48989868164062,132.52450561523438
2025-01-13 18:40:00+00:00,233.38999938964844,191.41000366210938,132.4001007080078
2025-01-13 18:41:00+00:00,233.4499969482422,191.3800048828125,132.24000549316406
2025-01-13 18:42:00+00:00,233.58999633789062,191.33999633789062,132.1999969482422
2025-01-13 18:43:00+00:00,233.5500030517578,191.33290100097656,132.03500366210938
2025-01-13 18:44:00+00:00,233.3000030517578,191.3502960205078,132.0500030517578
2025-01-13 18:45:00+00:00,233.40499877929688,191.41000366210938,132.18499755859375
2025-01-13 18:46:00+00:00,233.42010498046875,191.47999572753906,132.32000732421875
2025-01-13 18:47:00+00:00,233.5780029296875,191.49009704589844,132.3249969482422
2025-01-13 18:48:00+00:00,233.52999877929688,191.5,132.30999755859375
2025-01-13 18:49:00+00:00,233.52000427246094,191.6750030517578,132.35000610351562
2025-01-13 18:50:00+00:00,233.57000732421875,191.6175994873047,132.3997039794922
2025-01-13 18:51:00+00:00,233.6840057373047,191.61000061035156,132.30999755859375
2025-01-13 18:52:00+00:00,233.6800994873047,191.63450622558594,132.32000732421875
2025-01-13 18:53:00+00:00,233.64999389648438,191.55999755859375,132.28729248046875
2025-01-13 18:54:00+00:00,233.69009399414062,191.5399932861328,132.07000732421875
2025-01-13 18:55:00+00:00,233.75559997558594,191.58999633789062,132.09500122070312
2025-01-13 18:56:00+00:00,233.74000549316406,191.61239624023438,132.1199951171875
2025-01-13 18:57:00+00:00,233.82000732421875,191.69000244140625,132.08680725097656
2025-01-13 18:58:00+00:00,233.74000549316406,191.72999572753906,132.10479736328125
2025-01-13 18:59:00+00:00,233.8800048828125,191.82000732421875,132.13999938964844
2025-01-13 19:00:00+00:00,233.89999389648438,191.77999877929688,132.2949981689453
2025-01-13 19:01:00+00:00,233.88999938964844,191.8699951171875,132.2823944091797
2025-01-13 19:02:00+00:00,233.75999450683594,191.6199951171875,132.10069274902344
2025-01-13 19:03:00+00:00,233.80999755859375,191.6300048828125,132.0850067138672
2025-01-13 19:04:00+00:00,233.75999450683594,191.64500427246094,132.1199951171875
2025-01-13 19:05:00+00:00,233.88999938964844,191.77000427246094,132.29420471191406
2025-01-13 19:06:00+00:00,233.8000030517578,191.64999389648438,132.33999633789062
2025-01-13 19:07:00+00:00,233.7100067138672,191.62010192871094,132.3350067138672
2025-01-13 19:08:00+00:00,233.67999267578125,191.6156005859375,132.22000122070312
2025-01-13 19:09:00+00:00,233.7100067138672,191.6199951171875,132.1199951171875
2025-01-13 19:10:00+00:00,233.74330139160156,191.84500122070312,132.14840698242188
2025-01-13 19:11:00+00:00,233.65199279785156,191.8083953857422,132.02830505371094
2025-01-13 19:12:00+00:00,233.63999938964844,191.91000366210938,131.98480224609375
2025-01-13 19:13:00+00:00,233.58999633789062,191.88999938964844,131.81500244140625
2025-01-13 19:14:00+00:00,233.42999267578125,191.77000427246094,131.64999389648438
2025-01-13 19:15:00+00:00,233.35000610351562,191.6699981689453,131.68499755859375
2025-01-13 19:16:00+00:00,233.47000122070312,191.82000732421875,131.80990600585938
2025-01-13 19:17:00+00:00,233.47000122070312,191.72000122070312,131.74119567871094
2025-01-13 19:18:00+00:00,233.51759338378906,191.77999877929688,131.75999450683594
2025-01-13 19:19:00+00:00,233.42010498046875,191.64999389648438,131.7550048828125
2025-01-13 19:20:00+00:00,233.39999389648438,191.6699981689453,131.7989044189453
2025-01-13 19:21:00+00:00,233.42999267578125,191.61000061035156,131.860107421875
2025-01-13 19:22:00+00:00,233.47000122070312,191.77999877929688,131.9571990966797
2025-01-13 19:23:00+00:00,233.44000244140625,191.76499938964844,131.9600067138672
2025-01-13 19:24:00+00:00,233.4499969482422,191.8000030517578,132.02999877929688
2025-01-13 19:25:00+00:00,233.36000061035156,191.75999450683594,132.07000732421875
2025-01-13 19:26:00+00:00,233.50999450683594,191.94000244140625,132.17999267578125
2025-01-13 19:27:00+00:00,233.47000122070312,191.91000366210938,132.11000061035156
2025-01-13 19:28:00+00:00,233.5800018310547,191.97000122070312,132.2530059814453
2025-01-13 19:29:00+00:00,233.55999755859375,192.0449981689453,132.2949981689453
2025-01-13 19:30:00+00:00,233.53720092773438,191.9600067138672,132.2550048828125
2025-01-13 19:31:00+00:00,233.61019897460938,191.9799041748047,132.26100158691406
2025-01-13 19:32:00+00:00,233.72999572753906,192.0500030517578,132.34500122070312
2025-01-13 19:33:00+00:00,233.63499450683594,192.0,132.3101043701172
2025-01-13 19:34:00+00:00,233.6300048828125,192.00999450683594,132.35499572753906
2025-01-13 19:35:00+00:00,233.58999633789062,192.0,132.2899932861328
2025-01-13 19:36:00+00:00,233.4600067138672,191.86000061035156,132.16000366210938
2025-01-13 19:37:00+00:00,233.58949279785156,191.97000122070312,132.23989868164062
2025-01-13 19:38:00+00:00,233.6800994873047,192.0800018310547,132.27780151367188
2025-01-13 19:39:00+00:00,233.7100067138672,192.13690185546875,132.3699951171875
2025-01-13 19:40:00+00:00,233.81500244140625,192.13999938964844,132.2899932861328
2025-01-13 19:41:00+00:00,233.97999572753906,192.16000366210938,132.4499969482422
2025-01-13 19:42:00+00:00,234.0050048828125,192.19000244140625,132.5050048828125
2025-01-13 19:43:00+00:00,234.14999389648438,192.11619567871094,132.4945068359375
2025-01-13 19:44:00+00:00,234.08639526367188,192.11000061035156,132.39300537109375
2025-01-13 19:45:00+00:00,234.02000427246094,192.077392578125,132.4407958984375
2025-01-13 19:46:00+00:00,233.83999633789062,191.9499969482422,132.35000610351562
2025-01-13 19:47:00+00:00,233.6342010498047,191.72999572753906,132.07000732421875
2025-01-13 19:48:00+00:00,233.75,191.80999755859375,132.139892578125
2025-01-13 19:49:00+00:00,233.5500030517578,191.67999267578125,131.9949951171875
2025-01-13 19:50:00+00:00,233.64999389648438,191.8000030517578,132.16000366210938
2025-01-13 19:51:00+00:00,233.60000610351562,191.8000030517578,132.10000610351562
2025-01-13 19:52:00+00:00,233.5,191.69000244140625,132.03500366210938
2025-01-13 19:53:00+00:00,233.52999877929688,191.6999969482422,132.0749969482422
2025-01-13 19:54:00+00:00,233.6649932861328,191.75,132.03990173339844
2025-01-13 19:55:00+00:00,233.75,191.8300018310547,132.28500366210938
2025-01-13 19:56:00+00:00,233.85009765625,192.0050048828125,132.34039306640625
2025-01-13 19:57:00+00:00,233.83999633789062,191.94000244140625,132.335205078125
2025-01-13 19:58:00+00:00,233.88999938964844,192.0399932861328,132.4499969482422
2025-01-13 19:59:00+00:00,233.92999267578125,191.99000549316406,132.46119689941406
2025-01-13 20:00:00+00:00,233.81590270996094,191.8800048828125,132.3083953857422
2025-01-13 20:01:00+00:00,233.7899932861328,191.96270751953125,132.3350067138672
2025-01-13 20:02:00+00:00,233.75,192.02279663085938,132.35499572753906
2025-01-13 20:03:00+00:00,233.78500366210938,191.9600067138672,132.27000427246094
2025-01-13 20:04:00+00:00,233.77999877929688,191.97500610351562,132.1999969482422
2025-01-13 20:05:00+00:00,233.8699951171875,192.02999877929688,132.26499938964844
2025-01-13 20:06:00+00:00,233.85000610351562,191.99000549316406,132.27999877929688
2025-01-13 20:07:00+00:00,233.9499969482422,191.97999572753906,132.26499938964844
2025-01-13 20:08:00+00:00,233.8800048828125,191.91000366210938,132.27000427246094
2025-01-13 20:09:00+00:00,233.71629333496094,191.77000427246094,132.1759033203125
2025-01-13 20:10:00+00:00,233.67999267578125,191.75999450683594,132.15499877929688
2025-01-13 20:11:00+00:00,233.55499267578125,191.8300018310547,132.1999969482422
2025-01-13 20:12:00+00:00,233.55999755859375,191.82000732421875,132.38009643554688
2025-01-13 20:13:00+00:00,233.49000549316406,191.72999572753906,132.3699951171875
